Gene	n.vars	mean.s	fdr	Tissue
TSPAN17	267	2.08642408370242	0.0148056832427915	T cell
TSSC4	15	3.48032409300573	0.0235728542914172	T cell
TTC4	23	2.6683886329689	0.00538041002277904	T cell
TWISTNB	22	3.01163457430101	0.0235728542914172	T cell
UBE2A	41	3.52426851643051	0.00538041002277904	T cell
UBE2E1	175	2.27246482151046	0.0191876523151909	T cell
UBE2G1	45	2.44347653003772	0.0277991369164378	T cell
UBE2G2	115	2.31712657135348	0.0102517361111111	T cell
UBE2L3	2	11.6077457153816	0.00538041002277904	T cell
UBR2	33	3.71457608747092	0.0102517361111111	T cell
UBTD1	14	3.5960987559713	0.0277991369164378	T cell
UBXN6	5	4.03273285998974	0.0358150113722517	T cell
UMAD1	305	2.28238014471223	0.0148056832427915	T cell
UPF1	74	2.97258299722414	0.0102517361111111	T cell
UPF2	4	5.21755637975595	0.0191876523151909	T cell
USP24	79	2.7734026773153	0.00538041002277904	T cell
USP39	3	9.31378543578487	0.00538041002277904	T cell
UST	517	1.61365495921887	0.00538041002277904	T cell
UTP6	2	7.15970424515969	0.00538041002277904	T cell
VAMP4	58	2.28678096732209	0.0472571844307021	T cell
VAPA	166	2.46898406010585	0.00538041002277904	T cell
VH26L1	18	3.1126490414799	0.00538041002277904	T cell
VPS33A	31	3.50252791923343	0.0102517361111111	T cell
VRK3	30	3.32279739816892	0.00538041002277904	T cell
WDR12	44	3.00641486838063	0.00538041002277904	T cell
WDR45B	30	3.23282743991241	0.0358150113722517	T cell
WDR61	33	3.49520445788107	0.00538041002277904	T cell
WDR77	10	4.81589387125893	0.0102517361111111	T cell
WRAP53	32	2.46167177715798	0.0191876523151909	T cell
WWP1	43	3.4124771014267	0.00538041002277904	T cell
XPO7	33	3.16939808633353	0.0191876523151909	T cell
XPR1	186	1.92727859846526	0.0319065997684292	T cell
XRRA1	3	7.18777250078129	0.0358150113722517	T cell
YARS2	10	3.71761825608002	0.0277991369164378	T cell
ZBTB37	22	3.75247038131525	0.00538041002277904	T cell
ZBTB45	2	13.4372180183934	0.00538041002277904	T cell
ZBTB7A	37	3.16468222263348	0.0102517361111111	T cell
ZBTB8OS	15	3.47374405916793	0.0358150113722517	T cell
ZC3H4	5	2.66110148408997	0.0235728542914172	T cell
ZC3H7B	173	1.98189395515668	0.00538041002277904	T cell
ZDHHC14	105	2.50217403598666	0.00538041002277904	T cell
ZDHHC7	40	2.13029720257698	0.043515106853353	T cell
ZFP36L2	3	6.61746567643031	0.0358150113722517	T cell
ZFYVE1	74	2.97106278765933	0.00538041002277904	T cell
ZFYVE9	52	2.61092802298051	0.0191876523151909	T cell
ZMAT5	25	3.27836651503018	0.0102517361111111	T cell
ZNF236	263	1.90420899582733	0.0191876523151909	T cell
ZNF593	5	5.47263207328198	0.043515106853353	T cell
ZNF692	30	3.13036111887607	0.0358150113722517	T cell
ZNF831	63	3.01483089201223	0.00538041002277904	T cell
ZNF839	30	2.78100846770283	0.0472571844307021	T cell
ZNFY3	18	3.00679889658566	0.0191876523151909	T cell
ZSWIM6	40	0.847610765654981	0.00538041002277904	T cell
ZWILCH	22	2.9673819400721	0.0102517361111111	T cell
ZZEF1	185	2.11186401723212	0.0191876523151909	T cell
AAGAB	80	2.17108034279939	0.0114227534307216	Thymus
AARS2	45	2.07085104550175	0.0164008474576271	Thymus
ABAT	117	2.0558729916614	0.0257627795527157	Thymus
ABCD2	123	1.94367259811783	0.0164008474576271	Thymus
ABCE1	58	2.54272611695398	0.0210989370400654	Thymus
ABHD17C	130	2.24663052642581	0.00610023640661939	Thymus
ABHD4	39	2.49275890116498	0.00610023640661939	Thymus
ACBD4	18	3.02635584440394	0.0302508792497069	Thymus
ACOT9	41	2.52379225430429	0.0302508792497069	Thymus
ACOX1	6	4.67242382693595	0.0388468197214904	Thymus
ACP1	60	2.58069779640232	0.0210989370400654	Thymus
ACSL5	47	2.22269209668823	0.00610023640661939	Thymus
ADA	26	2.69253501916773	0.0210989370400654	Thymus
ADIPOQ	17	3.01081427207569	0.046797243380486	Thymus
ADPRM	5	5.37785282711036	0.0257627795527157	Thymus
AEBP2	214	2.05093291481661	0.0302508792497069	Thymus
AFF2	327	2.41002460895353	0.00610023640661939	Thymus
AFTPH	151	2.19404898839459	0.00610023640661939	Thymus
AGO3	23	3.02495636698551	0.046797243380486	Thymus
AHNAK2	27	3.0357120467689	0.0114227534307216	Thymus
AHR1A	152	2.01066101254452	0.0257627795527157	Thymus
AIMP1	141	2.10744702160044	0.00610023640661939	Thymus
AIMP2	9	4.69722014658249	0.0114227534307216	Thymus
AKAP1	29	3.00101766669446	0.046797243380486	Thymus
AKAP10	69	2.67311269316292	0.00610023640661939	Thymus
AKTIP	51	2.69984336778574	0.0302508792497069	Thymus
ALDH1A2	29	1.47382056163152	0.0302508792497069	Thymus
ALG1	54	2.34790711031037	0.00610023640661939	Thymus
ANGPT2	112	2.13125757050236	0.0114227534307216	Thymus
ANKIB1	279	1.85644744292073	0.046797243380486	Thymus
ANKLE2	50	2.27537602692638	0.0164008474576271	Thymus
ANKRD39	2	10.495713993584	0.0164008474576271	Thymus
ANP32B	28	3.13365591276251	0.0388468197214904	Thymus
AP1G1	62	2.85710038599279	0.0114227534307216	Thymus
AP3D1	152	2.531095758538	0.00610023640661939	Thymus
APC	9	4.2226537478993	0.0210989370400654	Thymus
APPL1	111	2.31567476225811	0.00610023640661939	Thymus
ARFIP1	134	2.00530273814991	0.0114227534307216	Thymus
ARHGEF18	137	2.62543876795747	0.00610023640661939	Thymus
ARHGEF3	200	2.20820108279311	0.00610023640661939	Thymus
ARID5B	11	4.28808255406021	0.00610023640661939	Thymus
ARIH1	3	9.73099875215801	0.00610023640661939	Thymus
ARL1	13	3.9659552280058	0.00610023640661939	Thymus
ARL4A	13	4.25123650335617	0.0164008474576271	Thymus
ARL6IP5	26	2.95841029981027	0.046797243380486	Thymus
ARMT1	22	3.03406141865695	0.0429271719038817	Thymus
ARPC1A	52	2.50451627574065	0.0114227534307216	Thymus
ARPC2	95	2.56056263884264	0.0257627795527157	Thymus
ARPC5	12	4.68943173109591	0.0346694817658349	Thymus
ARSA	25	3.18815396551452	0.0210989370400654	Thymus
ASAP1	4	6.55630042721097	0.0114227534307216	Thymus
ASAP3	11	2.74143053351902	0.0346694817658349	Thymus
ASB7	89	2.31911544912535	0.0164008474576271	Thymus
ASNS	5	5.97995665309109	0.0210989370400654	Thymus
ASRGL1	7	4.20017215082064	0.0429271719038817	Thymus
ATAD2	123	2.37668203888549	0.00610023640661939	Thymus
ATAD3B	31	1.9386700016607	0.0388468197214904	Thymus
ATG14	22	3.15130799131763	0.00610023640661939	Thymus
ATP13A1	42	3.16401311082937	0.00610023640661939	Thymus
ATP5G3	8	3.74651055397109	0.046797243380486	Thymus
ATP6V1E1	26	2.37108363894409	0.0164008474576271	Thymus
ATR	39	2.93895143835454	0.00610023640661939	Thymus
ATXN3	9	6.29441567567298	0.0114227534307216	Thymus
ATXN7	175	2.59351412354132	0.00610023640661939	Thymus
ATXN7L1	435	2.01800668952078	0.00610023640661939	Thymus
AVL9	102	2.30406986690319	0.00610023640661939	Thymus
B3GALNT1	131	2.12310677613994	0.00610023640661939	Thymus
B3GLCT	47	2.10620495960688	0.0388468197214904	Thymus
B4GALT5	5	4.43583223930752	0.046797243380486	Thymus
BAP1	47	2.25402515004858	0.0210989370400654	Thymus
BASP1	98	1.87916293901623	0.0210989370400654	Thymus
BAZ2A	13	3.52379437860748	0.0388468197214904	Thymus
BCL2L13	32	2.26010008405941	0.0257627795527157	Thymus
BCL9	91	1.63468774343875	0.0257627795527157	Thymus
BDP1	65	0.631340651535446	0.00610023640661939	Thymus
BIRC5	3	5.80197212116297	0.0346694817658349	Thymus
BLM	43	2.18229921003213	0.00610023640661939	Thymus
BMPER	33	0.984545210922566	0.0164008474576271	Thymus
BRD4	15	3.96712723463154	0.0346694817658349	Thymus
BRI3	47	2.97245996874521	0.00610023640661939	Thymus
BTBD8	91	2.12677847121703	0.0164008474576271	Thymus
BTD	23	2.33001354637682	0.0210989370400654	Thymus
BTF3L4	49	2.7427253953837	0.0210989370400654	Thymus
BVES	9	4.16902420463434	0.0388468197214904	Thymus
C12orf10	8	5.78724464173532	0.0164008474576271	Thymus
C12orf45	5	5.31276315289879	0.0302508792497069	Thymus
C16orf59	14	2.64477836953197	0.046797243380486	Thymus
C17ORF80	7	4.19443176119338	0.0114227534307216	Thymus
C1orf50	9	3.22064176458084	0.046797243380486	Thymus
C2CD2	113	1.89823846777165	0.0302508792497069	Thymus
C2H9ORF30	34	2.34776728405965	0.0210989370400654	Thymus
C3orf18	41	2.45867706494885	0.046797243380486	Thymus
C3orf70	30	2.97046773985664	0.00610023640661939	Thymus
C4H4ORF46	11	4.21827516736364	0.00610023640661939	Thymus
CABYR	11	2.63739846488508	0.046797243380486	Thymus
CAMK2B	2	11.6502093384513	0.0164008474576271	Thymus
CAPN2	28	2.0651224386678	0.0210989370400654	Thymus
CAPN7	98	2.25439147982806	0.0164008474576271	Thymus
CARHSP1	100	2.3000522553957	0.0302508792497069	Thymus
CBR3	14	3.90509908567553	0.0164008474576271	Thymus
CBX6	29	3.04225754865739	0.0257627795527157	Thymus
CCAR1	34	2.87144100490766	0.0114227534307216	Thymus
CCDC124	23	2.81473098213462	0.0302508792497069	Thymus
CCDC66	64	1.74771682006356	0.0257627795527157	Thymus
CCNG2	30	3.63417985488187	0.0114227534307216	Thymus
CD2AP	304	1.8208687071606	0.00610023640661939	Thymus
CD300LG	20	3.42092950585178	0.00610023640661939	Thymus
CD7	35	1.80966911294273	0.0429271719038817	Thymus
CD74	26	5.86115611729804	0.0114227534307216	Thymus
CD82	53	2.72208782163941	0.00610023640661939	Thymus
CDC14A	11	3.8692544194686	0.0164008474576271	Thymus
CDC34	17	2.75367345756372	0.0429271719038817	Thymus
CDC42	19	3.76261941842987	0.0114227534307216	Thymus
CDH1	17	3.83291887843364	0.00610023640661939	Thymus
CDHR3	57	1.58736818677712	0.0114227534307216	Thymus
CDK5	5	6.40023699924442	0.00610023640661939	Thymus
CDKL2	9	2.8491773557294	0.0257627795527157	Thymus
CDV3	22	3.06949488964996	0.0388468197214904	Thymus
CDYL	205	1.67603285055982	0.0210989370400654	Thymus
CELF2	8	3.77194998036361	0.0346694817658349	Thymus
CEP70	43	2.47658864008033	0.0346694817658349	Thymus
CFLAR	57	2.54401395084985	0.00610023640661939	Thymus
CHAF1A	47	2.32868392544535	0.0210989370400654	Thymus
CHD7	135	1.94383936301343	0.046797243380486	Thymus
CHID1	368	1.72475819241348	0.0164008474576271	Thymus
CHKA	45	3.02130541466728	0.0210989370400654	Thymus
CHM	151	2.27188733182126	0.00610023640661939	Thymus
CHRNA9	25	3.26779119011035	0.0164008474576271	Thymus
CHST3	28	3.97391847211737	0.00610023640661939	Thymus
CIT	52	1.99588892833191	0.0114227534307216	Thymus
CKAP2	30	2.84854754846195	0.0164008474576271	Thymus
CLIC4	19	2.54364348921752	0.0114227534307216	Thymus
CLN5	20	3.12060889096375	0.00610023640661939	Thymus
CLNK	34	0.954728630184032	0.0164008474576271	Thymus
CLPTM1L	67	2.05330512036173	0.0429271719038817	Thymus
CLRN1	18	2.7481713455098	0.00610023640661939	Thymus
CLSTN2	66	1.52342125842325	0.046797243380486	Thymus
CLTC	91	2.55360843140463	0.00610023640661939	Thymus
CMTM4	5	4.50979604622129	0.0210989370400654	Thymus
CNDP2	23	3.04221350109888	0.00610023640661939	Thymus
CNST	111	1.87692430202226	0.0388468197214904	Thymus
COA7	65	1.9019797040259	0.0302508792497069	Thymus
COIL	16	3.71063451644951	0.0164008474576271	Thymus
COL4A3	41	2.2535669702395	0.0210989370400654	Thymus
COL4A3BP	3	5.93946841124847	0.0429271719038817	Thymus
COPA	27	2.76925460770365	0.0114227534307216	Thymus
COPB1	12	4.63602088074657	0.00610023640661939	Thymus
COPG1	82	2.44317650396845	0.00610023640661939	Thymus
COX11	18	3.83590807425873	0.00610023640661939	Thymus
COX17	8	6.9389873248051	0.00610023640661939	Thymus
CPD	38	2.58135599812726	0.0429271719038817	Thymus
CPNE3	85	1.88614718395839	0.00610023640661939	Thymus
CPSF1	19	3.12652896279154	0.0210989370400654	Thymus
CRCBL	26	3.36993262880724	0.0114227534307216	Thymus
CRTAM	28	2.72007718719466	0.0346694817658349	Thymus
CRYGN	18	3.24013070083358	0.0257627795527157	Thymus
CSNK1G1	9	4.70366222345003	0.0114227534307216	Thymus
CSNK2A2	37	3.23217621196108	0.00610023640661939	Thymus
CSPP1	233	1.91271912345323	0.0164008474576271	Thymus
CSRNP1	66	2.9692816691265	0.00610023640661939	Thymus
CTHRC1	22	3.07310985943185	0.0302508792497069	Thymus
CTNND1	75	2.21143979539834	0.00610023640661939	Thymus
CYB5D2	15	4.56218511068442	0.0114227534307216	Thymus
CYP2C23a	12	2.66577197542742	0.0164008474576271	Thymus
CYP2J21	28	2.8164186195887	0.0257627795527157	Thymus
CYTH4	55	3.12305531208745	0.00610023640661939	Thymus
DACT2	7	4.83401285899224	0.00610023640661939	Thymus
DAPK3	23	3.39327751767876	0.0210989370400654	Thymus
DBF4	65	2.53233506174417	0.0114227534307216	Thymus
DCBLD2	133	1.91567569364617	0.0164008474576271	Thymus
DDI2	17	3.36070698136965	0.0210989370400654	Thymus
DDX17	49	2.83524971057254	0.0346694817658349	Thymus
DDX5	23	4.41511949357955	0.0114227534307216	Thymus
DEK	154	2.06601763474101	0.0429271719038817	Thymus
DGKQ	53	0.379342527744454	0.00610023640661939	Thymus
DHRS7	45	1.89533295744745	0.0114227534307216	Thymus
DHX30	73	1.92680047987765	0.046797243380486	Thymus
DICER1	42	2.56155812993275	0.046797243380486	Thymus
DIP2A	3	8.71818625205115	0.00610023640661939	Thymus
DISP3	9	3.88747140938666	0.00610023640661939	Thymus
DLAT	22	2.79400963105118	0.0346694817658349	Thymus
DNAJC2	46	2.64216830412213	0.00610023640661939	Thymus
DNAJC30	16	3.66064189493173	0.0388468197214904	Thymus
DNM1	7	2.5751256379731	0.0388468197214904	Thymus
DNMT1	5	2.79849921443224	0.0388468197214904	Thymus
DPP7	46	1.8470121743501	0.0388468197214904	Thymus
DPP8	66	1.83521739752616	0.00610023640661939	Thymus
DSTN	2	12.1073061985221	0.0164008474576271	Thymus
DUSP22AL	6	5.22802417351922	0.00610023640661939	Thymus
E2F8	26	3.22062801570362	0.0114227534307216	Thymus
EAF2	12	2.3560167294469	0.0210989370400654	Thymus
ECHDC2	18	3.4558609974153	0.0257627795527157	Thymus
ECM2	28	2.94416952310413	0.0429271719038817	Thymus
EEF2KMT	19	3.569603497409	0.0210989370400654	Thymus
EIF1AX	37	2.87849639711119	0.0429271719038817	Thymus
EIF2A	33	2.96111934343205	0.0210989370400654	Thymus
EIF2B5	51	2.31696272073586	0.0114227534307216	Thymus
EIF4E	82	2.81336295806131	0.00610023640661939	Thymus
EIF4G1	42	2.44437889740466	0.00610023640661939	Thymus
ELMO2	22	3.39708174679866	0.0114227534307216	Thymus
EMC1	35	2.91642117721152	0.00610023640661939	Thymus
EMILIN2	44	1.91209101159682	0.0210989370400654	Thymus
ENTPD8L	15	4.2788799135296	0.00610023640661939	Thymus
ERCC4	13	4.22127419676778	0.00610023640661939	Thymus
ERLIN1	43	2.30280141876098	0.0164008474576271	Thymus
ETFRF1	4	6.70528800877786	0.0114227534307216	Thymus
EXOC1	96	2.26667279512383	0.00610023640661939	Thymus
EXOSC3	13	3.5029800413575	0.0114227534307216	Thymus
FADD	14	4.28758273492976	0.0164008474576271	Thymus
FAF2	64	2.63519645923577	0.0114227534307216	Thymus
FAHD1	9	4.94206659806316	0.0210989370400654	Thymus
FAM110B	283	1.98876559531123	0.0114227534307216	Thymus
FAM129A	167	1.86578925322421	0.046797243380486	Thymus
FAM13B	38	3.71123944017229	0.00610023640661939	Thymus
FAM168B	25	3.28057489361111	0.0210989370400654	Thymus
FAM179B	117	2.19532169709472	0.0164008474576271	Thymus
FAM193A	44	2.50699724321349	0.0210989370400654	Thymus
FAM207A	3	6.14174808989885	0.0388468197214904	Thymus
FAM208B	160	2.2237314006104	0.00610023640661939	Thymus
FBF1	37	2.21368663275942	0.0164008474576271	Thymus
FBXL17	17	2.6119741883701	0.0388468197214904	Thymus
FBXL3	38	2.78025857225977	0.0210989370400654	Thymus
FBXO33	107	2.39632232551927	0.00610023640661939	Thymus
FBXO5	5	5.20926018353566	0.0164008474576271	Thymus
FBXW5	31	2.4520342720522	0.0210989370400654	Thymus
FGF18	18	1.80717391694445	0.046797243380486	Thymus
FGFR1OP2	59	3.01384223563868	0.0164008474576271	Thymus
FHIP2A	157	2.32815820662478	0.0388468197214904	Thymus
FLRT3	16	3.64527694708868	0.0346694817658349	Thymus
FNBP1L	72	2.65892809913001	0.0164008474576271	Thymus
FNBP4	25	3.49428862961178	0.0210989370400654	Thymus
FOXO1	70	2.61014112658751	0.0346694817658349	Thymus
FRS2	173	2.01584559888156	0.0210989370400654	Thymus
FTH1	53	2.65127370729913	0.0302508792497069	Thymus
FUK	24	2.99035901342464	0.00610023640661939	Thymus
G0S2	5	4.80165678049956	0.0388468197214904	Thymus
G3BP1	71	2.46697797980194	0.00610023640661939	Thymus
GATD3AL1	13	3.20526089510972	0.0114227534307216	Thymus
GEMIN2	49	2.13484959341439	0.00610023640661939	Thymus
GGA1	28	2.35533041396908	0.0429271719038817	Thymus
GLG1	209	1.95005553940995	0.00610023640661939	Thymus
GNAI1	109	2.17398395241332	0.0429271719038817	Thymus
GNAI3	27	3.24882326480067	0.0114227534307216	Thymus
GNAS	372	1.95601516329776	0.0346694817658349	Thymus
GNB4	128	2.54265174636543	0.0114227534307216	Thymus
GNG7	36	2.95085632726136	0.0114227534307216	Thymus
GNL3	5	5.51122975848822	0.0302508792497069	Thymus
GOLGA4	5	6.24959337095013	0.00610023640661939	Thymus
GPATCH11	17	3.14822593943033	0.0302508792497069	Thymus
GPATCH8	109	2.29197747929312	0.0164008474576271	Thymus
GPN3	18	3.23311724903066	0.0429271719038817	Thymus
GPR161	11	3.56898019635132	0.0257627795527157	Thymus
GPR89A	12	4.12282439254202	0.00610023640661939	Thymus
GPRIN3	83	2.19463135429797	0.0257627795527157	Thymus
GRASP	2	10.0959762252508	0.0257627795527157	Thymus
GSE1	153	2.19416964367646	0.0302508792497069	Thymus
GSTA3	4	5.87951203363861	0.0210989370400654	Thymus
GSTK1	51	1.84673355808232	0.0257627795527157	Thymus
GTF3C6	24	2.51320342339523	0.00610023640661939	Thymus
GTSF2	3	7.95531940044277	0.0346694817658349	Thymus
GZF1	33	3.40315523230476	0.00610023640661939	Thymus
H2AFY	146	2.24017691844489	0.00610023640661939	Thymus
H2AFY2	36	2.23691682407805	0.0114227534307216	Thymus
H2AFZ	9	2.92240150732132	0.0429271719038817	Thymus
HACL1	25	2.61108530858296	0.0388468197214904	Thymus
HAX1	7	3.94248431460149	0.0114227534307216	Thymus
HBP1	65	2.79401781027654	0.0388468197214904	Thymus
HCLS1	60	3.10097935640187	0.0210989370400654	Thymus
HDAC1	40	2.7478203424173	0.0388468197214904	Thymus
HDAC2	65	2.55720827535635	0.0210989370400654	Thymus
HDAC7	73	2.8062898831369	0.0114227534307216	Thymus
HEATR5A	15	3.42318681221015	0.0164008474576271	Thymus
HEBP2	18	3.77264106357756	0.00610023640661939	Thymus
HECW1	23	3.1623713644812	0.0302508792497069	Thymus
HERC4	78	2.00906598685301	0.0429271719038817	Thymus
HIKESHI	19	2.34803615983609	0.0429271719038817	Thymus
HIPK3	181	1.90008175394601	0.0114227534307216	Thymus
HIST1H111L	4	8.79409103894323	0.00610023640661939	Thymus
HIST1H2B5	2	14.3325456890907	0.0346694817658349	Thymus
HIST1H4D	4	10.1278463803003	0.0429271719038817	Thymus
HIST1H4I	4	6.30985551698255	0.0302508792497069	Thymus
HSPA2	4	7.41000166533042	0.0302508792497069	Thymus
HTR7	19	2.46097483582643	0.00610023640661939	Thymus
HVCN1	46	2.92498360938593	0.0164008474576271	Thymus
IARS	2	12.7492548265802	0.00610023640661939	Thymus
IKBKE	45	2.92729266300569	0.0210989370400654	Thymus
IL17RA	16	3.93312097240581	0.0346694817658349	Thymus
IL6R	12	4.40634462713924	0.00610023640661939	Thymus
INO80D	69	2.52257057613925	0.0388468197214904	Thymus
INTS2	49	2.30782505918201	0.0302508792497069	Thymus
IP6K2	64	3.16076514616326	0.00610023640661939	Thymus
IPO7	57	2.73435787767141	0.0210989370400654	Thymus
IQCH	23	2.18110948979458	0.0114227534307216	Thymus
IRAG1	31	1.27361196016753	0.0388468197214904	Thymus
IRF1	14	3.80099199566214	0.046797243380486	Thymus
IRF8	35	2.67584248140106	0.0114227534307216	Thymus
ISG20L2	21	2.54642411872408	0.0302508792497069	Thymus
ITFG1	205	1.91741512352128	0.0114227534307216	Thymus
ITGA6	6	5.82283617210561	0.00610023640661939	Thymus
ITM2C	59	3.04290513265576	0.0164008474576271	Thymus
ITPK1	261	1.56772173829941	0.0164008474576271	Thymus
ITPKA	10	3.94872074271685	0.0257627795527157	Thymus
ITSN1	243	1.4001203015244	0.0114227534307216	Thymus
JAM2	29	2.84942596320834	0.00610023640661939	Thymus
JAML	16	3.95374064507003	0.00610023640661939	Thymus
JMJD1C	24	1.66056040587103	0.0114227534307216	Thymus
KANSL1L	145	2.3731655114019	0.0429271719038817	Thymus
KANSL2	3	8.42386490885234	0.0164008474576271	Thymus
KAT2B	60	2.05590302438079	0.00610023640661939	Thymus
